category,headline,url
ENVIRONMENT,Nepal honors 9 Sherpa for Everest successes on anniversary,http://www.foxnews.com/world/2018/05/29/nepal-honors-9-sherpa-for-everest-successes-on-anniversary.html
ENVIRONMENT,Australia holds hope MH370 will be found as last search ends,http://www.foxnews.com/world/2018/05/29/australia-holds-hope-mh370-will-be-found-as-last-search-ends.html
ENVIRONMENT,"EU proposes to ban plastic straws, stirs, and cotton buds",http://www.foxnews.com/world/2018/05/28/eu-proposes-to-ban-plastic-straws-stirs-and-cotton-buds.html
ENVIRONMENT,"The Latest: As cyclone nears, streets empty in Omani city",http://www.foxnews.com/world/2018/05/25/latest-as-cyclone-nears-streets-empty-in-omani-city.html
ENVIRONMENT,"Powerful cyclone churns in Arabian Sea toward Oman, Yemen",http://www.foxnews.com/world/2018/05/23/powerful-cyclone-churns-in-arabian-sea-toward-oman-yemen.html
ENVIRONMENT,Greatest Everest woman climber wants to be an inspiration,http://www.foxnews.com/world/2018/05/23/greatest-everest-woman-climber-wants-to-be-inspiration.html
ENVIRONMENT,Russia's floating nuclear plant heads for the Arctic amid geopolitical and environmental concerns,http://www.foxnews.com/world/2018/05/22/russias-floating-nuclear-plant-heads-for-arctic-amid-geopolitical-and-environmental-concerns.html
ENVIRONMENT,Australian state government proposes protecting wild horses,http://www.foxnews.com/world/2018/05/21/australian-state-government-proposes-protecting-wild-horses.html
ENVIRONMENT,Indonesia's most volatile volcano erupts again,http://www.foxnews.com/world/2018/05/21/indonesias-most-volatile-volcano-erupts-again.html
ENVIRONMENT,2 climbers found dead on Mount Everest: Nepal officials,http://www.foxnews.com/world/2018/05/21/2-climbers-found-dead-on-mount-everest-nepal-officials.html
ENVIRONMENT,"Record Everest climber returns, already planning next trip",http://www.foxnews.com/world/2018/05/20/record-everest-climber-returns-already-planning-next-trip.html
ENVIRONMENT,Fastest climber of 7 summits returns safely from Everest,http://www.foxnews.com/world/2018/05/19/fastest-climber-7-summits-returns-safely-from-everest.html
ENVIRONMENT,Yemen hit by storms as rare tropical cyclone Sagar nears,http://www.foxnews.com/world/2018/05/18/yemen-hit-by-storms-as-rare-tropical-cyclone-sagar-nears.html
ENVIRONMENT,Official: US pullout from climate deal 'dangerous nonsense',http://www.foxnews.com/world/2018/05/18/official-us-pullout-from-climate-deal-dangerous-nonsense.html
ENVIRONMENT,"Nearly 5,000 evacuated in Colombia after troubles at dam",http://www.foxnews.com/world/2018/05/17/nearly-5000-evacuated-in-colombia-after-troubles-at-dam.html
ENVIRONMENT,Archaeologists find street of balconies in Italy's Pompeii,http://www.foxnews.com/world/2018/05/17/archaeologists-find-street-balconies-in-italys-pompeii.html
ENVIRONMENT,EU takes 6 member states to court over air quality,http://www.foxnews.com/world/2018/05/17/eu-takes-6-member-states-to-court-over-air-quality.html
ENVIRONMENT,"Italian, Polish climbers win prestigious Spanish prize",http://www.foxnews.com/world/2018/05/16/italian-polish-climbers-win-prestigious-spanish-prize.html
ENVIRONMENT,Veteran Sherpa guide scales Everest for record 22nd time,http://www.foxnews.com/world/2018/05/16/veteran-sherpa-guide-scales-everest-for-record-22nd-time.html
ENVIRONMENT,"Small plane crashes in Nepal's mountains, killing 2 pilots",http://www.foxnews.com/world/2018/05/16/small-plane-crashes-in-nepals-mountains-killing-2-pilots.html
ENVIRONMENT,Water mismanagement leaves India's Silicon Valley parched,http://www.foxnews.com/world/2018/05/16/water-mismanagement-leaves-indias-silicon-valley-parched.html
ENVIRONMENT,Poland ready to end extensive logging in pristine old forest,http://www.foxnews.com/world/2018/05/15/poland-ready-to-end-extensive-logging-in-pristine-old-forest.html
ENVIRONMENT,"Volcano in southern Japan erupts, no damage",http://www.foxnews.com/world/2018/05/14/volcano-in-southern-japan-erupts-no-damage.html
ENVIRONMENT,Australian fastest to scale highest peaks on 7 continents,http://www.foxnews.com/world/2018/05/14/australian-fastest-to-scale-highest-peaks-on-7-continents.html
ENVIRONMENT,UN warns of collapse of services in Gaza unless fuel gets in,http://www.foxnews.com/world/2018/05/14/un-warns-collapse-services-in-gaza-unless-fuel-gets-in.html
ENVIRONMENT,Sherpa guides scale Mount Everest at start of spring season,http://www.foxnews.com/world/2018/05/13/sherpa-guides-scale-mount-everest-at-start-spring-season.html
ENVIRONMENT,"Guard killed, British tourists abducted in Congo's Virunga",http://www.foxnews.com/world/2018/05/11/guard-killed-british-tourists-abducted-in-congos-virunga.html
ENVIRONMENT,Polish court acquits protesters of logging in old forest,http://www.foxnews.com/world/2018/05/11/polish-court-acquits-protesters-logging-in-old-forest.html
ENVIRONMENT,Alleged wildlife smuggling kingpin jailed in Thailand,http://www.foxnews.com/world/2018/05/11/alleged-wildlife-smuggling-kingpin-jailed-in-thailand.html
CLIMATE CHANGE,Trump sculpture on Arctic glacier planned as climate-change protest,http://www.foxnews.com/science/2018/05/11/trump-sculpture-on-arctic-glacier-planned-as-climate-change-protest.html
ENVIRONMENT,"Indonesia's most active volcano erupts, spews ash into sky",http://www.foxnews.com/world/2018/05/11/indonesias-most-active-volcano-erupts-spews-ash-into-sky.html
ENVIRONMENT,"Food, water, radios: Puerto Rico prepares for storm season",http://www.foxnews.com/world/2018/05/10/food-water-radios-puerto-rico-prepares-for-storm-season.html
ENVIRONMENT,"Tanzania's Maasai evicted in favor of tourism, group says",http://www.foxnews.com/world/2018/05/10/tanzanias-maasai-evicted-in-favor-tourism-group-says.html
ENVIRONMENT,France's Macron backs European unity amid US tensions,http://www.foxnews.com/world/2018/05/10/frances-macron-backs-european-unity-amid-us-tensions.html
ENVIRONMENT,Bosnian Serb lawmakers talk security after student's death,http://www.foxnews.com/world/2018/05/10/bosnian-serb-lawmakers-talk-security-after-students-death.html
ENVIRONMENT,UN to hold additional climate meeting ahead of Poland summit,http://www.foxnews.com/world/2018/05/10/un-to-hold-additional-climate-meeting-ahead-poland-summit.html
ENVIRONMENT,Kenya: 132 dead since March as seasonal rains cause floods,http://www.foxnews.com/world/2018/05/09/kenya-132-dead-since-march-as-seasonal-rains-cause-floods.html
UNITED NATIONS,Haley: No to UN global pact for the environment,http://www.foxnews.com/world/2018/05/08/haley-no-to-un-global-pact-for-environment.html
ENVIRONMENT,"Egypt, Sudan, Ethiopia fail to agree on Nile dispute",http://www.foxnews.com/world/2018/05/08/egypt-sudan-ethiopia-fail-to-agree-on-nile-dispute.html
ENVIRONMENT,"Leopard grabs, kills toddler in Uganda national park",http://www.foxnews.com/world/2018/05/08/leopard-grabs-kills-toddler-in-uganda-national-park.html
ENVIRONMENT,UN experts fear Polish clampdown on dissent at climate talks,http://www.foxnews.com/world/2018/05/07/un-experts-fear-polish-clampdown-on-dissent-at-climate-talks.html
ENVIRONMENT,"Bootleg liquor, not water, killed Cambodian villagers",http://www.foxnews.com/world/2018/05/07/bootleg-liquor-not-water-killed-cambodian-villagers.html
ENVIRONMENT,"Teen dead, sister missing in Mexico underground river tour",http://www.foxnews.com/world/2018/05/06/teen-dead-sister-missing-in-mexico-underground-river-tour.html
ENVIRONMENT,Giraffe kills filmmaker at wildlife facility in South Africa,http://www.foxnews.com/world/2018/05/06/giraffe-kills-filmmaker-at-wildlife-facility-in-south-africa.html
ENVIRONMENT,Suspected water contamination kills 10 Cambodians; 120 ill,http://www.foxnews.com/world/2018/05/06/suspected-water-contamination-kills-10-cambodians-120-ill.html
ENVIRONMENT,UN says 80 killed in weeks of flooding in Kenya,http://www.foxnews.com/world/2018/05/04/un-says-80-killed-in-weeks-flooding-in-kenya.html
ENVIRONMENT,Scientists say Chinese-backed dam risks orangutan habitat,http://www.foxnews.com/world/2018/05/04/scientists-say-chinese-backed-dam-risks-orangutan-habitat.html
ENVIRONMENT,Historians name 2 Indian Ocean 19th century shipwrecks,http://www.foxnews.com/world/2018/05/03/historians-name-2-indian-ocean-19th-century-shipwrecks.html
ENVIRONMENT,Chad gets 6 rhinos nearly 50 years after losing the species,http://www.foxnews.com/world/2018/05/03/chad-gets-6-rhinos-nearly-50-years-after-losing-species.html
ENVIRONMENT,10 Indian cities top WHO list of most polluted in the world,http://www.foxnews.com/world/2018/05/03/10-indian-cities-top-who-list-most-polluted-in-world.html
ENVIRONMENT,Vanuatu plans to permanently evacuate entire volcanic island,http://www.foxnews.com/world/2018/05/03/vanuatu-plans-to-permanently-evacuate-entire-volcanic-island.html
ENVIRONMENT,Fire sends thick smoke over Mexico's Juarez and into US,http://www.foxnews.com/world/2018/05/02/fire-sends-thick-smoke-over-mexicos-juarez-and-into-us.html
ENVIRONMENT,Death toll from surprise snowstorm in Swiss Alps rises to 7,http://www.foxnews.com/world/2018/05/02/death-toll-from-surprise-snowstorm-in-swiss-alps-rises-to-7.html
ENVIRONMENT,Chinese imports threaten ancient craft of Dutch reed cutters,http://www.foxnews.com/world/2018/05/02/chinese-imports-threaten-ancient-craft-dutch-reed-cutters.html
ENVIRONMENT,Tourists flocking to Peru's newfound 'Rainbow Mountain',http://www.foxnews.com/world/2018/05/02/tourists-flocking-to-perus-newfound-rainbow-mountain.html
ENVIRONMENT,New scan of ocean floor hasn't found any sign of MH370,http://www.foxnews.com/world/2018/04/30/new-scan-ocean-floor-hasnt-found-any-sign-mh370.html
ENVIRONMENT,Wolf attack kills more than 40 sheep in Germany,http://www.foxnews.com/world/2018/04/30/wolf-attack-kills-more-than-40-sheep-in-germany.html
ENVIRONMENT,Russia's floating nuclear plant heads out to sea,http://www.foxnews.com/world/2018/04/28/russias-floating-nuclear-plant-heads-out-to-sea.html
ENVIRONMENT,Museum disqualifies image in wildlife photography contest,http://www.foxnews.com/world/2018/04/27/museum-disqualifies-image-in-wildlife-photography-contest.html
ENVIRONMENT,EU moves to full ban pesticides that harm bees,http://www.foxnews.com/world/2018/04/27/eu-moves-to-full-ban-pesticides-that-harm-bees.html
ENVIRONMENT,"Brazil's indigenous protest to defend their rights, lands",http://www.foxnews.com/world/2018/04/26/brazils-indigenous-protest-to-defend-their-rights-lands.html
ENVIRONMENT,The Latest: Israel says 9 teens died in flash floods,http://www.foxnews.com/world/2018/04/26/latest-israel-says-9-teens-died-in-flash-floods.html
ENVIRONMENT,9 Israeli teen hikers washed away in flash floods,http://www.foxnews.com/world/2018/04/26/9-israeli-teen-hikers-washed-away-in-flash-floods.html
ENVIRONMENT,"Groups protest Romania's plan to get rid of 2,000 bears",http://www.foxnews.com/world/2018/04/26/groups-protest-romanias-plan-to-get-rid-2000-bears.html
ENVIRONMENT,China calls on US to protect business environment,http://www.foxnews.com/world/2018/04/26/china-calls-on-us-to-protect-business-environment.html
ENVIRONMENT,"Workers head home, look for other jobs as Boracay closes",http://www.foxnews.com/world/2018/04/26/workers-head-home-look-for-other-jobs-as-boracay-closes.html
ENVIRONMENT,Ancient skeleton of child found in ruins of Pompeii's bath,http://www.foxnews.com/world/2018/04/25/ancient-skeleton-child-found-in-ruins-pompeiis-bath.html
ENVIRONMENT,Uganda counts gorillas amid tourism-boosting 'baby boom',http://www.foxnews.com/world/2018/04/25/uganda-counts-gorillas-amid-tourism-boosting-baby-boom.html
ENVIRONMENT,"Greek police seize horses, illegally harvested wild herbs",http://www.foxnews.com/world/2018/04/25/greek-police-seize-horses-illegally-harvested-wild-herbs.html
ENVIRONMENT,Tourists enjoy final day at beach before Boracay closure,http://www.foxnews.com/world/2018/04/25/tourists-enjoy-final-day-at-beach-before-boracay-closure.html
ENVIRONMENT,Asian elephants said at risk from Chinese demand for skin,http://www.foxnews.com/world/2018/04/24/asian-elephants-said-at-risk-from-chinese-demand-for-skin.html
ENVIRONMENT,Peru orders arrest of 2 suspects in Canadian man's killing,http://www.foxnews.com/world/2018/04/23/peru-orders-arrest-2-suspects-in-canadian-mans-killing.html
ENVIRONMENT,Census finds increase in Mekong River's Irrawaddy dolphins,http://www.foxnews.com/world/2018/04/23/census-finds-increase-in-mekong-rivers-irrawaddy-dolphins.html
ENVIRONMENT,Recent developments surrounding the South China Sea,http://www.foxnews.com/world/2018/04/23/recent-developments-surrounding-south-china-sea.html
ENVIRONMENT,Kuwait says overnight fire at onshore oil rig now contained,http://www.foxnews.com/world/2018/04/23/kuwait-says-overnight-fire-at-onshore-oil-rig-now-contained.html
ENVIRONMENT,Peruvian mob kills Canadian blamed for shaman's killing,http://www.foxnews.com/world/2018/04/22/peruvian-mob-kills-canadian-blamed-for-shamans-killing.html
OCEANS,Knife-wielding monk seal pup spotted on Hawaii beach,http://www.foxnews.com/science/2018/04/20/knife-wielding-monk-seal-pup-spotted-on-hawaii-beach.html
ENVIRONMENT,Furniture designers explore what it is to be sustainable,http://www.foxnews.com/world/2018/04/20/furniture-designers-explore-what-it-is-to-be-sustainable.html
ENVIRONMENT,Volcano in southern Japan erupts for 1st time in 250 years,http://www.foxnews.com/world/2018/04/20/volcano-in-southern-japan-erupts-for-1st-time-in-250-years.html
ENVIRONMENT,UK mulls plan to ban plastic straws and cut waste,http://www.foxnews.com/world/2018/04/19/uk-mulls-plan-to-ban-plastic-straws-and-cut-waste.html
ENVIRONMENT,Nepal honors 1st conquest of Everest without bottled oxygen,http://www.foxnews.com/world/2018/04/19/nepal-honors-1st-conquest-everest-without-bottled-oxygen.html
ENVIRONMENT,UK chain Costa pledges new recycling targets for coffee cups,http://www.foxnews.com/world/2018/04/18/uk-chain-costa-pledges-new-recycling-targets-for-coffee-cups.html
ENVIRONMENT,Scientists aim to understand habits of a German giraffe,http://www.foxnews.com/world/2018/04/18/scientists-aim-to-understand-habits-german-giraffe.html
ENVIRONMENT,Australian probe: Pilot saw warning just before fatal crash,http://www.foxnews.com/world/2018/04/18/australian-probe-pilot-saw-warning-just-before-fatal-crash.html
ENVIRONMENT,Greek PM: Greek-Turkish relations in period of instability,http://www.foxnews.com/world/2018/04/17/greek-pm-greek-turkish-relations-in-period-instability.html
ENVIRONMENT,Top EU court: Poland broke law by logging in pristine forest,http://www.foxnews.com/world/2018/04/17/top-eu-court-poland-broke-law-by-logging-in-pristine-forest.html
ENVIRONMENT,7 Polish female bison heading to Spain to help herd grow,http://www.foxnews.com/world/2018/04/16/7-polish-female-bison-heading-to-spain-to-help-herd-grow.html
ENVIRONMENT,"Shark mauls surfer off southwest Australia, injuring legs",http://www.foxnews.com/world/2018/04/16/shark-mauls-surfer-off-southwest-australia-injuring-legs.html
ENVIRONMENT,Nicaragua puts out forest fire in southern nature reserve,http://www.foxnews.com/world/2018/04/13/nicaragua-puts-out-forest-fire-in-southern-nature-reserve.html
ENVIRONMENT,UN body reaches agreement to cut global shipping emissions,http://www.foxnews.com/world/2018/04/13/un-body-reaches-agreement-to-cut-global-shipping-emissions.html
ENVIRONMENT,Search resumes for German billionaire missing in Alps,http://www.foxnews.com/world/2018/04/13/search-resumes-for-german-billionaire-missing-in-alps.html
ENVIRONMENT,Battle to save Africa's elephants is gaining some ground,http://www.foxnews.com/world/2018/04/13/battle-to-save-africas-elephants-is-gaining-some-ground.html
ENVIRONMENT,Poland to spend $8.8 billion on clean heating to fight smog,http://www.foxnews.com/world/2018/04/12/poland-to-spend-8-8-billion-on-clean-heating-to-fight-smog.html
ENVIRONMENT,Storm complicates Swiss Alpine search for lost billionaire,http://www.foxnews.com/world/2018/04/12/storm-complicates-swiss-alpine-search-for-lost-billionaire.html
